SC_ALL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_all_p2,70,2.333333333,0.623609564,173948.1818,155074.6667,140751.9304
SC_all_p2,61,1.818181818,0.574959575,311066.1818,343132.8,200021.8722
SC_all_p2,67,1.916666667,0.276385399,245688.75,234030.6667,98299.9967
SC_all_p2,50,1.888888889,0.314269681,245769.7778,176796.75,121398.3668
SC_all_p2,72,2.153846154,0.661717328,136198.4615,128097.1667,136933.4974
SC_all_p2,56,2.090909091,0.668042657,131581.4545,74295.5,131265.1238
SC_all_p2,113,2.037037037,0.881139056,133483.4444,114501,190773.2871
SC_all_p2,13,2,0,284344,284344,0
SC_all_p2,12,2.5,0.5,144966.5,144966.5,139377.5
SC_all_p2,10,2,0,143053,143053,141291
SC_all_p2,14,2,0,203352.5,203352.5,80991.5
SC_all_p2,20,2.333333333,0.471404521,220828,220828,152347.8885
SC_all_p2,21,2.25,0.829156198,79387,79387,118732.5983
SC_all_p2,15,2,0,2035.5,2035.5,273.5
SC_all_p2,21,3,1.414213562,135574.6667,135574.6667,116450.6395
SC_all_p2,41,2.75,0.433012702,103584.25,103584.25,107825.9359
SC_all_p2,42,2.6,0.489897949,111567.8,111567.8,121868.2071
SC_all_p2,27,2.25,0.433012702,104810.75,104810.75,114060.075
SC_all_p2,64,2.625,0.856956825,60382.875,60382.875,90897.62839
SC_all_p2,11,2,0,284344,284344,0
SC_all_p2,15,2,0,258879,258879,25465
SC_all_p2,12,2,0,2309,2309,0
SC_all_p2,12,2,0,258879,258879,25465
SC_all_p2,29,2.666666667,0.471404521,126904.3333,126904.3333,115440.9147
SC_all_p2,30,2.25,0.829156198,67951,67951,95975.25443
SC_all_p2,24,2,0,284344,284344,0
SC_all_p2,66,2,0,284344,284344,0
SC_all_p2,9,2,0,284344,284344,0
SC_all_p2,11,2,0.816496581,103986.3333,103986.3333,127968.9978
SC_all_p2,15,2,0,284344,284344,0
SC_all_p2,13,2.5,0.5,147559.5,147559.5,136784.5
SC_all_p2,126,2.818181818,0.983332166,143645.1176,117133.2143,188797.9273
SC_all_p2,10,2,0,284344,284344,0
SC_all_p2,12,2,0,284344,284344,0
SC_all_p2,12,2,0,284344,284344,0
SC_all_p2,7,2.5,0.5,151420.5,151420.5,132923.5
SC_all_p2,86,2.357142857,0.717848259,80743.85714,80743.85714,130141.5359
SC_all_p2,15,3,0,50757,50757,35551
SC_all_p2,23,2.75,0.433012702,118041.5,128619.3333,100306.6444
SC_all_p2,50,2.625,1.111024302,112827,112827,104589.9129
SC_all_p2,70,2.642857143,1.171515676,153633.3077,153633.3077,243157.2536
SC_all_p2,133,2.518518519,0.995187322,171723.08,166358.6522,221131.417
SC_all_p2,9,3,0,55,55,0
SC_all_p2,44,3.125,1.053268722,38508.14286,24532.66667,53210.44371
SC_all_p2,12,2.333333333,0.471404521,256294.6667,256294.6667,157077.1718
SC_all_p2,21,2,0,318364.2,306114,98001.6
SC_all_p2,14,2,0,284344,284344,0
SC_all_p2,13,2,0,258879,258879,25465
SC_all_p2,15,2,0,2035.5,2035.5,273.5
SC_all_p2,13,2,0,149451.5,149451.5,134892.5
SC_all_p2,108,3,0.577350269,64203.25,64203.25,111504.272
SC_all_p2,60,2.6,0.489897949,89248,89248,139497.2106
SC_all_p2,11,2,0,284344,284344,0
SC_all_p2,14,2,0,267367.3333,258879,24008.63224
SC_all_p2,22,3,0.816496581,1841.5,1841.5,79.5
SC_all_p2,31,2.428571429,0.494871659,170182,124517.2,120768.0451
SC_all_p2,81,2.538461538,0.634323942,143993.6923,143993.6923,176729.9157
SC_all_p2,9,2.5,0.5,184969,184969,99375
SC_all_p2,13,4,0,1318.5,1318.5,1247.5
SC_all_p2,8,3,0,143,143,0
SC_all_p2,12,3,0,1456.5,1456.5,460.5
SC_all_p2,13,3,0.816496581,12163.66667,12163.66667,9858.174183
SC_all_p2,11,2.5,0.5,22663.5,22663.5,7457.5
SC_all_p2,11,3.5,0.5,43048,43048,42546
SC_all_p2,9,2.5,0.5,184969,184969,99375
SC_all_p2,9,3,0,8143.5,8143.5,7062.5
SC_all_p2,7,0,0,0,0,0
SC_all_p2,5,2,0,144,144,0
SC_all_p2,5,2,0,33,33,0
SC_all_p2,84,3.1875,1.285435238,71397.58333,71397.58333,134567.13
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,5,2,0,27837,27837,0
SC_all_p2,5,3,0,996,996,0
SC_all_p2,8,2.5,0.5,184969,184969,99375
SC_all_p2,9,3,0,43165,43165,42429
SC_all_p2,4,2,0,11573,11573,0
SC_all_p2,7,3,0,862,862,0
SC_all_p2,12,3,0,7224,7224,0
SC_all_p2,21,2.5,0.5,149775,149775,134569
SC_all_p2,12,2,0,84497.66667,84497.66667,53546.83952
SC_all_p2,9,2.5,0.5,184969,184969,99375
SC_all_p2,8,3,0,8143.5,8143.5,7062.5
SC_all_p2,5,3,0,14899,14899,0
SC_all_p2,6,2,0,23234,23234,0
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,9,3,0,15206,15206,0
SC_all_p2,3,2,0,11573,11573,0
SC_all_p2,6,2,0,23234,23234,0
SC_all_p2,5,3,0,7580,7580,0
SC_all_p2,17,2.5,0.5,104791,104791,106907.0607
SC_all_p2,8,2.5,0.5,3033,3033,2297
SC_all_p2,3,2,0,11573,11573,0
SC_all_p2,5,2,0,367365,367365,0
SC_all_p2,15,3.666666667,0.471404521,11635.66667,11635.66667,15923.43959
SC_all_p2,10,1.25,0.829156198,240149.5,291569.3333,256514.3391
SC_all_p2,28,3.25,0.829156198,123392.6667,123392.6667,119024.7176
SC_all_p2,24,2.8,0.979795897,181336.25,181336.25,290479.4439
SC_all_p2,18,2.5,0.5,46094.25,46094.25,40150.87662
SC_all_p2,28,3.2,1.469693846,350648.6667,350648.6667,279458.0381
SC_all_p2,33,3.2,1.469693846,21781,21781,37016.25646
SC_all_p2,24,1.666666667,0.471404521,365331.1667,421219.4,247034.059
SC_all_p2,6,2,0,233414,233414,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,7,3,0,18300,18300,0
SC_all_p2,13,4,0,1194,1194,0
SC_all_p2,25,1.833333333,0.372677996,323069,323069,209237.182
SC_all_p2,14,1.8,0.4,314209.8,314209.8,228178.2756
SC_all_p2,5,0,0,0,0,0
SC_all_p2,30,1.857142857,0.638876565,294732.2857,329539.3333,261434.8442
SC_all_p2,9,2,0,233414,233414,0
SC_all_p2,8,3,0,18300,18300,0
SC_all_p2,8,3,0,33624,33624,0
SC_all_p2,5,2,0,284344,284344,0
SC_all_p2,15,2.4,0.489897949,155158.2,155158.2,130804.933
SC_all_p2,4,0,0,0,0,0
SC_all_p2,6,2,0,233414,233414,0
SC_all_p2,9,0,0,0,0,0
SC_all_p2,8,3,0,18300,18300,0
SC_all_p2,6,0,0,0,0,0
SC_all_p2,11,2.5,0.5,142228,142228,142116
SC_all_p2,14,2.5,0.5,196845.25,196845.25,170609.5772
SC_all_p2,7,0,0,0,0,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,6,3,0,33624,33624,0
SC_all_p2,21,2,0.577350269,131072.6667,131072.6667,145959.696
SC_all_p2,7,2.5,0.5,200759.5,200759.5,166605.5
SC_all_p2,9,2,0,233414,233414,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,13,3,1,6189.5,6189.5,4342.5
SC_all_p2,15,3.5,0.5,1363.5,1363.5,483.5
SC_all_p2,12,2.5,0.5,142228,142228,142116
SC_all_p2,10,3.5,0.5,3703,3703,2914
SC_all_p2,13,0,0,0,0,0
SC_all_p2,5,2,0,233414,233414,0
SC_all_p2,11,3,0,33624,33624,0
SC_all_p2,8,3,0,18300,18300,0
SC_all_p2,9,3,0,33624,33624,0
SC_all_p2,17,2.333333333,0.471404521,172626.3333,172626.3333,123739.0635
SC_all_p2,14,2.5,0.5,196845.25,196845.25,170609.5772
SC_all_p2,8,2,0,233414,233414,0
SC_all_p2,46,2.625,0.695970545,84958.875,84958.875,129420.8444
SC_all_p2,8,3,0,33624,33624,0
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,5,2,0,284344,284344,0
SC_all_p2,14,2.5,0.5,196845.25,196845.25,170609.5772
SC_all_p2,10,2,0,233414,233414,0
SC_all_p2,10,0,0,0,0,0
SC_all_p2,8,0,0,0,0,0
SC_all_p2,8,4,0,0,0,0
SC_all_p2,10,2.666666667,0.471404521,140005.3333,140005.3333,160894.5803
SC_all_p2,10,2,0,233414,233414,0
SC_all_p2,15,2.666666667,0.471404521,35522.33333,35522.33333,36555.00887
SC_all_p2,11,2,0.816496581,78234,78234,39379.66014
SC_all_p2,8,3,0,52402.5,52402.5,33905.5
SC_all_p2,7,2,0,284344,284344,0
SC_all_p2,23,2.4,1.019803903,175615.6,175615.6,256621.1707
SC_all_p2,14,2.666666667,0.942809042,200900,200900,150952.9716
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,3,2,0,233414,233414,0
SC_all_p2,5,2,0,367365,367365,0
SC_all_p2,14,2.333333333,0.471404521,217273.6667,217273.6667,157252.48
SC_all_p2,4,2,0,233414,233414,0
SC_all_p2,12,2,0,325854.5,325854.5,41510.5
SC_all_p2,7,2,0,233414,233414,0
SC_all_p2,11,2,0,367365,367365,0
SC_all_p2,9,2,0,367365,367365,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,40,2.4,0.489897949,153354.5,153354.5,155223.9427
SC_all_p2,17,3.666666667,0.942809042,42875,42875,42719
SC_all_p2,5,0,0,0,0,0
SC_all_p2,4,2,0,233414,233414,0
SC_all_p2,9,3,0,33624,33624,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,19,3.25,1.299038106,11151,11151,12114.88087
SC_all_p2,5,3,0,43150,43150,0
SC_all_p2,9,0,0,0,0,0
SC_all_p2,83,2.571428571,0.728431359,123254.5,113240,188180.4534
SC_all_p2,102,2.227272727,0.950206589,149793.4091,149793.4091,209363.7086
SC_all_p2,82,2.529411765,0.915079364,147728,147728,224143.0328
SC_all_p2,82,2.25,0.901387819,92308.5,92308.5,106879.2446
SC_all_p2,59,2,0.912870929,131460.9167,131460.9167,150451.342
SC_all_p2,74,2.6,1.143095213,129568.8462,129568.8462,203649.5433
SC_all_p2,76,2.272727273,0.749655568,258679.2,246603,207048.0628
SC_all_p2,95,2.647058824,0.680931583,116378.5294,100691.875,195965.1485
SC_all_p2,39,1.7,0.458257569,314173.9,366636.6667,267782.5004
SC_all_p2,63,2.090909091,0.287479787,273024.4545,252059.8889,154090.1412
SC_all_p2,84,2.222222222,0.974996043,201403.2778,154006.7692,239565.2561
SC_all_p2,7,3,0,4099,4099,0
SC_all_p2,7,2,0,367365,367365,0
SC_all_p2,12,2,0,120319,120319,113095
SC_all_p2,6,3,0,173,173,0
SC_all_p2,5,3,0,1336,1336,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,6,0,0,0,0,0
SC_all_p2,8,2.5,0.5,3072,3072,2732
SC_all_p2,15,2.666666667,0.471404521,92649,92649,100985.8389
SC_all_p2,8,2,0,9772,9772,0
SC_all_p2,7,2,0,11206,11206,0
SC_all_p2,16,2.666666667,0.942809042,217411.6667,217411.6667,157061.9112
SC_all_p2,8,2,0,141061,141061,110152.3672
SC_all_p2,12,2.5,0.5,145784,145784,138560
SC_all_p2,11,2.5,0.5,154576.5,154576.5,129767.5
SC_all_p2,6,2,0,21292,21292,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,6,3,0,173,173,0
SC_all_p2,11,3,0,12431,12431,12378
SC_all_p2,6,3,0,4126,4126,0
SC_all_p2,12,2,0,120319,120319,113095
SC_all_p2,6,3,0,173,173,0
SC_all_p2,5,2,0,367365,367365,0
SC_all_p2,6,2,0,11206,11206,0
SC_all_p2,6,3,0,4126,4126,0
SC_all_p2,7,2,0,367365,367365,0
SC_all_p2,6,2,0,284344,284344,0
SC_all_p2,8,2,0,284344,284344,0
SC_all_p2,6,3,0,7580,7580,0
SC_all_p2,5,2,0,367365,367365,0
SC_all_p2,7,2,0,284344,284344,0
SC_all_p2,8,3,0,22266.5,22266.5,20883.5
SC_all_p2,90,2.19047619,0.663256585,151610.1905,129815.7857,169036.1823
SC_all_p2,36,2.571428571,1.049781318,150417.8571,150417.8571,135303.2089
SC_all_p2,24,2,0.632455532,202477,202477,155701.8513
SC_all_p2,20,1,0,684249,684249,0
SC_all_p2,23,3.5,0.5,195,195,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,12,0,0,0,0,0
SC_all_p2,11,0,0,0,0,0
SC_all_p2,42,2.25,0.433012702,197716.25,197716.25,169703.3327
SC_all_p2,7,0,0,0,0,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,13,2,0,14352,14352,3751
SC_all_p2,11,1.666666667,0.471404521,306148,306148,283724.9875
SC_all_p2,10,2,0,177887.5,177887.5,55526.5
SC_all_p2,12,2,0,177887.5,177887.5,55526.5
SC_all_p2,10,0,0,0,0,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,13,3.5,0.5,3674.5,3674.5,3549.5
SC_all_p2,9,2,0,10532,10532,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,35,2.4,0.489897949,110208.6,110208.6,122798.5736
SC_all_p2,74,2.888888889,0.874889764,50114.5,50114.5,92558.53195
SC_all_p2,13,2.5,0.5,190074,190074,177291
SC_all_p2,18,3,0.816496581,81071.66667,81071.66667,107786.8327
SC_all_p2,17,3,0,0,0,0
SC_all_p2,9,3,0,3442,3442,0
SC_all_p2,15,2,0,325854.5,325854.5,41510.5
SC_all_p2,10,3,0,389,389,0
SC_all_p2,17,2,0,188948.5,188948.5,178416.5
SC_all_p2,10,2,0,325854.5,325854.5,41510.5
SC_all_p2,5,2,0,284344,284344,0
SC_all_p2,6,1.5,0.5,385069.5,385069.5,299179.5
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,6,1.5,0.5,385069.5,385069.5,299179.5
SC_all_p2,4,1,0,10959,10959,0
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,8,2,1,5816.5,5816.5,5754.5
SC_all_p2,33,3,0.894427191,100386.5,100386.5,154547.7515
SC_all_p2,20,2.333333333,0.471404521,33241,33241,37356.55151
SC_all_p2,32,2.333333333,1.374368542,19238.4,19238.4,19160.11627
SC_all_p2,12,3,1,183800,183800,183565
SC_all_p2,13,1.666666667,0.471404521,3024,3024,2231.728627
SC_all_p2,20,2.5,0.5,13334,13334,12396.41313
SC_all_p2,30,2.2,1.720465053,210841,210841,275704.7306
SC_all_p2,6,2,1,350346,350346,333903
SC_all_p2,7,2,0,52264,52264,0
SC_all_p2,15,2,0,244863,244863,122502
SC_all_p2,13,1.666666667,0.471404521,3024,3024,2231.728627
SC_all_p2,6,1.5,0.5,57086,57086,33852
SC_all_p2,5,2,0,714,714,0
SC_all_p2,5,2,0,284344,284344,0
SC_all_p2,5,3,0,3442,3442,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,9,2,1,10878,10878,693
SC_all_p2,41,2.285714286,1.484614978,143886.8333,143886.8333,161758.3877
SC_all_p2,16,2,1,342589.5,342589.5,341659.5
SC_all_p2,3,1,0,684249,684249,0
SC_all_p2,7,3,0,6302,6302,0
SC_all_p2,14,2,0,117128,117128,116286
SC_all_p2,11,2.333333333,0.942809042,994.3333333,994.3333333,641.7836257
SC_all_p2,29,1.2,0.4,433151.2,265752.6667,307950.2787
SC_all_p2,9,2,0.816496581,238848.3333,238848.3333,315140.409
SC_all_p2,35,1.4,0.8,304760.2,304760.2,238600.7639
SC_all_p2,12,2.5,1.5,343901,343901,340348
SC_all_p2,10,1,0,684249,684249,0
SC_all_p2,15,3.5,0.5,1917,1917,0
SC_all_p2,13,2,0,87321.66667,87321.66667,103894.6315
SC_all_p2,5,0,0,0,0,0
SC_all_p2,9,3,1,143913.5,143913.5,140430.5
SC_all_p2,9,2.5,0.5,145123,145123,139221
SC_all_p2,11,1.5,0.5,156583.5,156583.5,76830.5
SC_all_p2,5,0,0,0,0,0
SC_all_p2,8,2.5,0.5,185326,185326,99018
SC_all_p2,9,2.5,0.5,184969,184969,99375
SC_all_p2,20,2.25,0.433012702,154948.25,154948.25,153083.8804
SC_all_p2,27,2.2,0.748331477,15548.8,15548.8,17398.10449
SC_all_p2,29,2.666666667,0.745355993,151474,85039,133098.9263
SC_all_p2,31,2.666666667,0.745355993,89616.33333,89616.33333,102182.1485
SC_all_p2,13,2,0,87321.66667,87321.66667,103894.6315
SC_all_p2,14,2.333333333,0.942809042,236720,236720,316463.6019
SC_all_p2,16,3,0,32036.33333,32036.33333,37882.82095
SC_all_p2,17,2.666666667,0.942809042,102685.3333,102685.3333,128787.5829
SC_all_p2,12,2,0,79803.33333,79803.33333,108635.1519
SC_all_p2,15,1.5,0.5,123238.75,123238.75,67752.40411
SC_all_p2,10,3,1,145884.5,145884.5,138459.5
SC_all_p2,10,2.5,0.5,145322.5,145322.5,139021.5
SC_all_p2,9,0,0,0,0,0
SC_all_p2,12,1.333333333,0.471404521,168181.6667,168181.6667,141138.4965
SC_all_p2,21,2,0.707106781,266526.75,266526.75,260996.5593
SC_all_p2,20,3.5,0.5,725.5,725.5,657.5
SC_all_p2,14,1.666666667,0.471404521,306125.6667,306125.6667,283749.0251
SC_all_p2,11,1,0,68590,68590,11163
SC_all_p2,10,3,1,10992,10992,3567
SC_all_p2,8,2.5,0.5,7366,7366,7193
SC_all_p2,15,1.666666667,0.471404521,86606.33333,86606.33333,104308.2959
SC_all_p2,12,1.333333333,0.471404521,123531.3333,123531.3333,78231.54903
SC_all_p2,11,3,0,33624,33624,0
SC_all_p2,12,3,0,9468,9468,0
SC_all_p2,12,0,0,0,0,0
SC_all_p2,12,1.5,0.5,14876,14876,4344
SC_all_p2,3,0,0,0,0,0
SC_all_p2,13,0,0,0,0,0
SC_all_p2,9,0,0,0,0,0
SC_all_p2,9,2,0,9772,9772,0
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,13,1.5,0.5,458831.5,458831.5,225417.5
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,12,4,0,0,0,0
SC_all_p2,8,1.5,0.5,102136.5,102136.5,20224.5
SC_all_p2,10,3,0,33624,33624,0
SC_all_p2,37,3.6,1.2,73022,73022,122045.2079
SC_all_p2,20,2,0,11573,11573,0
SC_all_p2,6,0,0,0,0,0
SC_all_p2,51,3.571428571,1.498298355,210495.4,210495.4,276265.2649
SC_all_p2,11,2,0,10532,10532,0
SC_all_p2,9,0,0,0,0,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,10,2.5,0.5,144221.5,144221.5,140122.5
SC_all_p2,8,2,0,233414,233414,0
SC_all_p2,27,2.666666667,1.105541597,228394.2,228394.2,264471.0705
SC_all_p2,16,3,0,33624,33624,0
SC_all_p2,28,4,0.707106781,2163.5,2163.5,1566.5
SC_all_p2,54,2.555555556,0.684934889,18523,18523,26614.67966
SC_all_p2,3,2,0,233414,233414,0
SC_all_p2,4,2,0,233414,233414,0
SC_all_p2,16,2,0,367365,367365,0
SC_all_p2,24,2.666666667,0.471404521,124015.6667,124015.6667,172079.9506
SC_all_p2,26,2,0.816496581,46892,46892,29402.18857
SC_all_p2,36,2.4,0.8,92571.8,92571.8,140416.0647
SC_all_p2,4,0,0,0,0,0
SC_all_p2,8,1,0,25871,25871,0
SC_all_p2,17,1.5,0.5,223559,223559,143806
SC_all_p2,17,0,0,0,0,0
SC_all_p2,25,2.5,0.5,244943,244943,173130.8527
SC_all_p2,35,2.5,0.957427108,87443.2,87443.2,140501.5537
SC_all_p2,7,2,0,233414,233414,0
SC_all_p2,8,2,0,233414,233414,0
SC_all_p2,25,2.5,0.5,101889.5,101889.5,153799.3031
SC_all_p2,24,2.333333333,0.471404521,29738,29738,39706.62171
SC_all_p2,32,2.166666667,1.067187373,120224,120224,133139.8676
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,3,2,0,233414,233414,0
SC_all_p2,6,3,0,230,230,0
SC_all_p2,12,0,0,0,0,0
SC_all_p2,32,2.285714286,1.030157507,100808.3333,100808.3333,129060.8158
SC_all_p2,34,2.714285714,0.699854212,165964.1429,132397.3333,174675.1224
SC_all_p2,8,0,0,0,0,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,14,2,0,457,457,334
SC_all_p2,30,2.4,1.356465997,118950.75,118950.75,149422.6619
SC_all_p2,8,2,0,367365,367365,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,9,4,0,4357,4357,0
SC_all_p2,21,2.5,0.5,1349,1349,960
SC_all_p2,5,1,1,104569,104569,0
SC_all_p2,18,2,0.707106781,31450.33333,31450.33333,35913.3219
SC_all_p2,5,2,0,367365,367365,0
SC_all_p2,12,2.5,0.5,68929,68929,16665
SC_all_p2,15,2.666666667,0.471404521,871,871,1016.819551
SC_all_p2,10,2.333333333,1.699673171,52988.5,52988.5,51580.5
SC_all_p2,14,0,0,0,0,0
SC_all_p2,7,2,0,27837,27837,0
SC_all_p2,9,3,0,3730,3730,0
SC_all_p2,13,0,0,0,0,0
SC_all_p2,11,3,0,3730,3730,0
SC_all_p2,50,2.6,1.356465997,180413.75,180413.75,290917.2107
SC_all_p2,27,2.333333333,0.471404521,172626.3333,172626.3333,123739.0635
SC_all_p2,10,2,0,18261,18261,0
SC_all_p2,7,0,0,0,0,0
SC_all_p2,10,3,0,3730,3730,0
SC_all_p2,3,0,0,0,0,0
SC_all_p2,7,0,0,0,0,0
SC_all_p2,6,2,0,27837,27837,0
SC_all_p2,6,0,0,0,0,0
SC_all_p2,6,2,0,10532,10532,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,11,2,0.816496581,231870.6667,231870.6667,319908.4365
SC_all_p2,6,0,0,0,0,0
SC_all_p2,9,2,0,7224,7224,0
SC_all_p2,7,1,0,370838,370838,313411
SC_all_p2,8,0,0,0,0,0
SC_all_p2,3,0,0,0,0,0
SC_all_p2,38,2.571428571,0.903507903,120636.5,120636.5,252193.9014
SC_all_p2,4,0,0,0,0,0
SC_all_p2,9,0,0,0,0,0
SC_all_p2,6,2,0,10532,10532,0
SC_all_p2,6,2,0,7224,7224,0
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,3,0,0,0,0,0
SC_all_p2,6,2,0,233414,233414,0
SC_all_p2,9,2,0,901,901,0
SC_all_p2,9,2,0,233414,233414,0
SC_all_p2,11,2,0,325854.5,325854.5,41510.5
SC_all_p2,7,1.5,0.5,63021.5,63021.5,22868.5
SC_all_p2,9,2.5,0.5,200759.5,200759.5,166605.5
SC_all_p2,9,2,0,284344,284344,0
SC_all_p2,8,2.5,0.5,181.5,181.5,130.5
SC_all_p2,8,4,0,982,982,0
SC_all_p2,10,3,0,43150,43150,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,9,2,2,52418.5,52418.5,52150.5
SC_all_p2,9,2,0,284344,284344,0
SC_all_p2,10,1.5,0.5,18674,18674,8073
SC_all_p2,3,0,0,0,0,0
SC_all_p2,14,3,0,10955,10955,0
SC_all_p2,6,3,0,43150,43150,0
SC_all_p2,16,2,0.816496581,458831.5,458831.5,225417.5
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,5,1,0,81912,81912,0
SC_all_p2,8,2,0,43628.5,43628.5,42261.5
SC_all_p2,9,2,0,233414,233414,0
SC_all_p2,11,2,0,101251,101251,129647.7787
SC_all_p2,7,2,0,367365,367365,0
SC_all_p2,6,2,0,27837,27837,0
SC_all_p2,5,2,0,367365,367365,0
SC_all_p2,10,2,0,49268,49268,36622
SC_all_p2,9,2,0,49268,49268,36622
SC_all_p2,6,2,0,367365,367365,0
SC_all_p2,20,2.5,1.118033989,266175.5,266175.5,282774.8736
SC_all_p2,32,2.2,1.469693846,166619,166619,260505.1294
SC_all_p2,10,0,0,0,0,0
SC_all_p2,7,2,1,344628.5,344628.5,339620.5
SC_all_p2,30,2.2,0.979795897,103673.6,103673.6,135018.1877
SC_all_p2,22,1,0,684249,684249,0
SC_all_p2,11,2,0,34008,34008,18256
SC_all_p2,12,2,1,679,679,54
SC_all_p2,29,0,0,0,0,0
SC_all_p2,11,2.666666667,0.471404521,129716.3333,129716.3333,112788.5024
SC_all_p2,21,2.8,1.166190379,103079,103079,115492.252
SC_all_p2,12,2.666666667,0.942809042,62061.5,62061.5,60299.5
SC_all_p2,10,2.333333333,0.471404521,195728.3333,151420.5,125321.4776
SC_all_p2,83,2.818181818,1.028518954,109377.7,65636.125,133204.5864
SC_all_p2,5,1,0,5442,5442,0
SC_all_p2,6,2,0,11117,11117,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,6,2,0,284344,284344,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,4,2,0,284344,284344,0
SC_all_p2,3,2,0,284344,284344,0
SC_all_p2,5,1,0,81912,81912,0
SC_all_p2,3,0,0,0,0,0
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,44,2.5,0.5,117014,117014,116400
SC_all_p2,22,1.666666667,0.471404521,82227.33333,82227.33333,106963.426
SC_all_p2,25,2,0,210407.5,202738.6667,129316.7417
SC_all_p2,22,2.25,0.433012702,245355.5,245355.5,144719.7305
SC_all_p2,20,2.333333333,0.471404521,217762,217762,156578.1749
SC_all_p2,40,2,0,255375,251871,65382.4802
SC_all_p2,4,0,0,0,0,0
SC_all_p2,6,0,0,0,0,0
SC_all_p2,20,3,1,142192.5,142192.5,142151.5
SC_all_p2,17,2.5,0.5,133519,133519,99895
SC_all_p2,12,2,0,2309,2309,0
SC_all_p2,11,2,0,284344,284344,0
SC_all_p2,32,2.25,1.089724736,80633.5,80633.5,117976.4272
SC_all_p2,9,2,0,284344,284344,0
SC_all_p2,13,2,0,284344,284344,0
SC_all_p2,7,2,0,367365,367365,0
SC_all_p2,4,2,0,284344,284344,0
SC_all_p2,4,2,0,284344,284344,0
SC_all_p2,5,2,0,7481,7481,0
SC_all_p2,4,2,0,367365,367365,0
SC_all_p2,10,3,0,793,793,0
SC_all_p2,30,1.8,0.748331477,42555,32715.75,33483.05209
SC_all_p2,5,2,0,284344,284344,0
SC_all_p2,24,2,0,223140,223140,133398.013
SC_all_p2,24,1.8,0.4,216156.2,216156.2,140620.8818
SC_all_p2,20,2.333333333,0.471404521,217762,217762,156578.1749
SC_all_p2,11,2.5,0.5,119915.5,119915.5,113498.5
SC_all_p2,5,2,0,233414,233414,0
SC_all_p2,10,3,0,1917,1917,0
SC_all_p2,7,3,0,33624,33624,0
SC_all_p2,14,2,0,295041,295041,55205.89918
SC_all_p2,13,2.333333333,1.247219129,238020.6667,238020.6667,315762.472
SC_all_p2,10,2,0,233414,233414,0
SC_all_p2,3,2,0,233414,233414,0
SC_all_p2,9,0,0,0,0,0
SC_all_p2,3,1,0,684249,684249,0
SC_all_p2,5,0,0,0,0,0
SC_all_p2,13,2,0,258879,258879,25465
SC_all_p2,11,3,1,117101.5,117101.5,116312.5
SC_all_p2,7,0,0,0,0,0
SC_all_p2,7,2,0,367365,367365,0
SC_all_p2,7,2,0,367365,367365,0
SC_all_p2,9,2,0,258879,258879,25465
SC_all_p2,9,2.5,0.5,200759.5,200759.5,166605.5
SC_all_p2,10,0,0,0,0,0
SC_all_p2,4,0,0,0,0,0
SC_all_p2,13,4,1,1517,1517,0
SC_all_p2,8,2.5,0.5,200759.5,200759.5,166605.5
