SC_WLL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_WLL_p5,201,2.25,1.145643924,144688.1786,134041.08,196120.3044
SC_WLL_p5,40,2.428571429,0.494871659,110921,126873.5,140158.7733
SC_WLL_p5,9,2,0,67306,67306,55055
SC_WLL_p5,42,2.75,1.639359631,152692.2857,152692.2857,236883.9755
SC_WLL_p5,23,2.666666667,0.471404521,138771.6667,138771.6667,162864.7167
SC_WLL_p5,21,2.75,0.829156198,186182.75,186182.75,181199.244
SC_WLL_p5,27,2.4,0.8,20823,20823,18494.89003
SC_WLL_p5,91,2.352941176,1.185261275,251405.0667,251405.0667,311196.6121
SC_WLL_p5,35,2,1,213923.4,213923.4,255666.1184
SC_WLL_p5,7,1.5,0.5,385069.5,385069.5,299179.5
SC_WLL_p5,51,3.166666667,1.572330189,195878.3333,195878.3333,254269.1801
SC_WLL_p5,30,3,0.707106781,114470,114470,149909.0652
SC_WLL_p5,143,2.782608696,1.061439619,69153.80952,69153.80952,117240.102
SC_WLL_p5,131,2.529411765,0.848365006,113492.0625,102101.9333,134697.0518
SC_WLL_p5,714,2.728682171,1.173029854,118748.6636,104249.6735,210944.2299
SC_WLL_p5,181,2.52,1.299846145,178601.5455,184092.4,236861.6066
SC_WLL_p5,116,2.058823529,0.725225177,201372.6,195446.0714,260512.6948
SC_WLL_p5,307,2.482758621,1.037925306,89009.94444,71156.67347,144275.0052
SC_WLL_p5,152,2.75,0.784902178,82817.37037,71681.20833,144320.6163
SC_WLL_p5,108,1.952380952,0.652919486,135914.7619,112223.1667,141752.9829
SC_WLL_p5,39,2.111111111,0.874889764,110617.125,110617.125,218464.1105
SC_WLL_p5,23,3,0.707106781,7462.25,7462.25,5712.369096
SC_WLL_p5,29,2.75,0.433012702,22716.5,22716.5,18402.30527
SC_WLL_p5,13,1.666666667,0.471404521,379168,379168,244421.5707
SC_WLL_p5,34,3,0.9258201,107713.7143,107713.7143,164283.61
SC_WLL_p5,11,2,0,25535.5,25535.5,2301.5
SC_WLL_p5,26,1.8,0.748331477,165487,165487,260677.854
SC_WLL_p5,12,2,0.816496581,285244.3333,285244.3333,282138.9314
SC_WLL_p5,200,2.28125,1.304664109,182680.4643,180801.4444,251721.6083
SC_WLL_p5,558,2.448275862,1.248066281,172576.7848,84454.66667,256650.5304
SC_WLL_p5,549,2.367647059,1.211518393,141088.5873,123565.0392,194035.421
SC_WLL_p5,571,2.729411765,1.151860238,113748.3733,85561.57377,193561.3275
SC_WLL_p5,527,2.736842105,0.978296331,87668.86567,65749.75862,130873.8034
SC_WLL_p5,470,2.666666667,1.192569588,113776.5897,105155.4118,197745.5684
SC_WLL_p5,103,2.181818182,1.113404429,76789.25,76789.25,154369.1816
SC_WLL_p5,84,2,0.894427191,190834.5714,183400.1818,225293.0395
SC_WLL_p5,609,2.394366197,1.013693195,163019.9242,121647.549,226119.5463
SC_WLL_p5,621,2.525252525,1.018450341,110817.0652,77094.02899,170617.6639
SC_WLL_p5,684,2.567307692,1.035563977,133164.9579,103845.28,180016.3371
SC_WLL_p5,200,3.055555556,1.28979853,58581.6129,61076.28571,140222.673
SC_WLL_p5,241,2.766666667,1.116044603,90755.44444,83309.73077,183283.365
SC_WLL_p5,144,3.04,1.248358923,69101.6,68196,155769.0922
SC_WLL_p5,28,2.8,1.326649916,264800.75,264800.75,284042.5663
SC_WLL_p5,9,2,1,28819.5,28819.5,15541.5
SC_WLL_p5,9,2,0,367365,367365,0
SC_WLL_p5,641,2.355769231,1.027677266,142565.9362,115515.9494,212741.9514
SC_WLL_p5,501,2.3,1.004987562,198787.25,130120.3729,276693.6173
SC_WLL_p5,410,2.192982456,0.825866828,172737.7407,165280.2917,232469.5226
SC_WLL_p5,440,2.278688525,0.943157368,189229.7069,161185.5581,233336.934
SC_WLL_p5,255,2.891891892,1.410075401,61613.67647,42745.93939,163799.6232
SC_WLL_p5,508,2.455696203,1.088460396,150842.0685,121747.0333,196177.2997
SC_WLL_p5,561,2.583333333,1.160699023,161136.8046,124718.3971,227268.5529
SC_WLL_p5,471,2.633333333,1.015983377,107261.7925,95545.22917,184153.7067
SC_WLL_p5,97,2.785714286,1.26370043,200925.5,200925.5,262207.9335
SC_WLL_p5,618,2.678571429,1.135579507,110818.493,85126.73214,183534.3231
SC_WLL_p5,628,2.495238095,1.130729301,119978.9792,96808.88462,183011.1333
SC_WLL_p5,468,2.659090909,1.08592612,96681.68293,98910.24324,190561.8711
SC_WLL_p5,251,2.266666667,0.952190457,135841.5,116352.4865,235106.6666
SC_WLL_p5,633,2.29245283,1.063697548,183675.4639,99718.85507,259778.3455
SC_WLL_p5,610,2.350649351,1.316885678,142215.3699,114164.1579,184270.9779
SC_WLL_p5,466,2.509090909,0.988529252,124490.02,103236,196061.6014
SC_WLL_p5,613,2.41025641,1.043120288,162940.0141,126802.3077,228569.0833
SC_WLL_p5,489,2.711538462,0.90588967,82101.52083,55909.95122,136142.4768
SC_WLL_p5,349,2.85106383,1.22002308,90373.63415,71124.48571,156141.9112
SC_WLL_p5,100,2.25,0.661437828,137739,116795.4286,193251.5382
SC_WLL_p5,709,2.628571429,1.148557214,117830.1383,79862.6338,168420.5816
SC_WLL_p5,75,2.625,1.111024302,133159.5,140382.8667,188047.4948
SC_WLL_p5,363,2.721311475,1.269195531,95231.37931,83457.23077,163118.7314
SC_WLL_p5,164,3.04,0.958331884,94666.69565,95046.63636,118062.6257
SC_WLL_p5,157,2.84,0.966643678,108165.7391,108165.7391,199530.3178
SC_WLL_p5,166,2.615384615,1.040596097,114398.5833,114398.5833,185388.4877
SC_WLL_p5,183,2.838709677,1.080524789,120989,120989,220505.5252
SC_WLL_p5,144,2.791666667,1.224035902,131732.619,134024.75,206296.7368
SC_WLL_p5,86,2.15,0.852936105,119606.6316,124873.1667,208401.4997
SC_WLL_p5,139,2.64,1.261110622,197553.2273,174377.2381,274246.9593
SC_WLL_p5,91,2.631578947,0.87120765,29796.11765,29796.11765,55467.7594
SC_WLL_p5,103,2.526315789,0.9385555,149809.9474,133982.4118,218076.5237
SC_WLL_p5,115,2.055555556,0.848018751,135936.7222,135936.7222,217079.2514
SC_WLL_p5,77,2.75,1.299038106,34939.81818,29803,34371.10558
SC_WLL_p5,442,2.430769231,1.080871881,170443,147817.2,239894.9577
SC_WLL_p5,536,2.5,1.080910425,149460.3077,118142.9459,218294.5949
SC_WLL_p5,502,2.742857143,1.179415282,101789.7,76336.71698,193791.4357
SC_WLL_p5,776,2.578431373,1.004268093,124263.3077,107034.6026,202403.3616
SC_WLL_p5,668,2.432098765,1.175241206,163908.6618,162911.3594,240089.5298
SC_WLL_p5,333,2.486486486,1.029868048,65236.5625,64062.07143,138154.4216
SC_WLL_p5,289,2.588235294,0.943012914,115216.7333,110587.1111,189160.0653
SC_WLL_p5,461,2.491803279,1.018242633,175953.3962,147331.4375,238563.25
SC_WLL_p5,578,2.375,0.949232146,127495.4531,120616.5082,210686.2994
SC_WLL_p5,662,2.645833333,1.136324179,107866.7778,89078.59211,178404.7008
SC_WLL_p5,768,2.37755102,1.035249217,144736.427,135767.4875,224009.4828
SC_WLL_p5,514,2.358974359,0.946983862,186603.6301,134913.254,263899.2261
SC_WLL_p5,498,2.565217391,1.083181852,184090.8125,168075.8868,230417.2348
SC_WLL_p5,158,2.387096774,0.904377146,61601.58065,45907.08,99154.47208
SC_WLL_p5,145,2.323529412,0.991747959,191638.25,175101.4138,240870.5725
SC_WLL_p5,271,2.822222222,1.080923245,62009.28947,50065.34286,105480.4126
SC_WLL_p5,118,2.35,1.152171862,176224.3684,176224.3684,247665.5864
SC_WLL_p5,576,2.518518519,1.089921405,148406.2857,136006.8226,212894.9021
SC_WLL_p5,446,2.227272727,0.81269202,119473.5231,111479.4655,209033.5897
SC_WLL_p5,468,2.524590164,1.065195393,97901.08929,83321.79167,155543.0447
SC_WLL_p5,16,2.666666667,0.942809042,30494,30494,39202.34297
SC_WLL_p5,4,2,0,367365,367365,0
SC_WLL_p5,14,2,0,146477.5,146477.5,137866.5
SC_WLL_p5,18,3,0.816496581,8691,8691,11397.24891
SC_WLL_p5,15,3,1,183814,183814,183551
SC_WLL_p5,7,3,0,260,260,0
SC_WLL_p5,7,2,0,11478,11478,0
SC_WLL_p5,16,2.333333333,0.942809042,55795.33333,55795.33333,38086.19041
SC_WLL_p5,4,1,0,29335,29335,0
SC_WLL_p5,122,2.75,1.233220716,74117.31818,73536.80952,144019.4442
SC_WLL_p5,9,2.5,0.5,28694,28694,5460
SC_WLL_p5,5,1.5,0.5,385069.5,385069.5,299179.5
SC_WLL_p5,16,2.333333333,0.942809042,55795.33333,55795.33333,38086.19041
SC_WLL_p5,12,5,0,0,0,0
SC_WLL_p5,6,1.5,0.5,385069.5,385069.5,299179.5
SC_WLL_p5,921,2.456896552,1.162579188,131934.2523,122456.3402,218278.2316
SC_WLL_p5,13,3,0,3816,3816,0
SC_WLL_p5,7,3,0,7580,7580,0
SC_WLL_p5,9,3,0,83,83,0
SC_WLL_p5,9,3,0,13031.5,13031.5,11777.5
SC_WLL_p5,1169,2.532894737,1.11754997,125526.7368,92066.16364,202522.117
SC_WLL_p5,6,3,0,14899,14899,0
SC_WLL_p5,16,1.666666667,0.471404521,149046,149046,157769.2981
SC_WLL_p5,6,2,0,367365,367365,0
SC_WLL_p5,11,2.5,0.5,7053.5,7053.5,6697.5
SC_WLL_p5,698,2.241071429,1.127936926,137647.5588,106349.0556,239028.4419
SC_WLL_p5,5,2,0,11206,11206,0
SC_WLL_p5,3,1,0,81912,81912,0
SC_WLL_p5,5,2,0,367365,367365,0
SC_WLL_p5,1285,2.479041916,1.109773259,120708.7867,110252.0156,198296.4314
SC_WLL_p5,878,2.496,1.055454405,123635.9727,111557.2826,217946.3106
SC_WLL_p5,1157,2.617647059,1.183581451,81458.56291,57527.03333,141545.1486
SC_WLL_p5,697,2.567567568,1.174976493,106484.1881,76910.62069,189976.3372
SC_WLL_p5,524,2.482758621,1.507544772,117473.6974,114394.4857,195807.684
SC_WLL_p5,99,2.25,1.030776406,119125.8,119125.8,228663.7908
SC_WLL_p5,110,2.45,1.023474475,148984.7,133944.7778,173934.7652
SC_WLL_p5,195,2.555555556,0.955813919,113114.0833,105669.3043,198806.3357
SC_WLL_p5,418,2.588235294,0.943012914,126144.2903,83469.2766,206592.6778
SC_WLL_p5,178,2.161290323,0.8461211,185113.9,149461.3929,267982.2969
SC_WLL_p5,10,2.5,0.5,61472,61472,60889
SC_WLL_p5,105,2.333333333,0.881917104,154360.6667,138112.75,182494.687
SC_WLL_p5,5,2,0,367365,367365,0
SC_WLL_p5,5,1.5,0.5,385069.5,385069.5,299179.5
SC_WLL_p5,19,3,1,10532,10532,0
SC_WLL_p5,13,2.5,0.5,184119,184119,183246
SC_WLL_p5,16,3,0,34835,34835,36736.93739
SC_WLL_p5,17,2.333333333,0.942809042,229671,229671,321435.3084
SC_WLL_p5,83,2.176470588,0.784803768,200688.5294,189534.4667,172424.8974
SC_WLL_p5,110,2.722222222,0.931280812,102118.5,76086.28571,126500.5555
SC_WLL_p5,19,3.666666667,1.247219129,96797.33333,96797.33333,132637.6597
SC_WLL_p5,13,2,1,57464.5,57464.5,28129.5
SC_WLL_p5,23,2.75,0.829156198,130598.75,130598.75,129542.6872
SC_WLL_p5,122,2.894736842,1.333564154,62625.41176,55361.93333,93715.54419
SC_WLL_p5,86,2.5,0.866025404,175661.9333,148491.4167,125986.6347
SC_WLL_p5,365,2.083333333,1.021300913,217696.0364,189217.0435,271139.2503
SC_WLL_p5,512,2.23943662,1.119164537,168118.0938,148107.037,231139.4253
SC_WLL_p5,564,2.175824176,0.94454369,193601.0714,138802.5,245622.2895
SC_WLL_p5,1167,2.598901099,1.208304098,127959.9753,78183.8963,217013.2794
SC_WLL_p5,1225,2.560240964,1.061079214,119133.7365,111511.1085,200598.6691
SC_WLL_p5,1178,2.597315436,1.2580984,142397.8976,103709.9902,215666.9163
SC_WLL_p5,1249,2.647727273,1.301570491,82905.39865,57545,140802.051
SC_WLL_p5,696,2.372727273,1.219978323,151404.2857,133447.7159,234424.1944
SC_WLL_p5,933,2.52173913,1.20396321,128442.2913,118617.1684,221186.524
SC_WLL_p5,124,1.95,0.920597632,263575.25,262906.0588,269269.0494
SC_WLL_p5,103,2.1,0.6244998,168570.75,145993.6875,201164.347
SC_WLL_p5,92,2.642857143,1.108869621,207186.5833,200172.2727,235824.5132
SC_WLL_p5,104,2.055555556,0.704920974,156327.3529,151509.4375,224190.2536
SC_WLL_p5,248,2.333333333,0.992031746,138072,87260.47222,226715.1652
SC_WLL_p5,130,2.074074074,0.81312957,138707.5769,139507.25,215434.8122
SC_WLL_p5,89,2.571428571,0.979379229,182657.2857,182657.2857,233785.9739
SC_WLL_p5,85,2.7,1.004987562,98811.66667,98811.66667,148086.542
SC_WLL_p5,79,2.2,0.6,207403.3,204513.2222,208428.4455
SC_WLL_p5,103,2.529411765,1.288758959,155116.4,155116.4,266711.3244
SC_WLL_p5,189,2.481481481,1.315727383,131045.3182,131045.3182,206911.2706
SC_WLL_p5,19,2.666666667,1.247219129,29639.66667,29639.66667,35438.97791
SC_WLL_p5,243,2.75,0.986516237,132180.6,117553.7391,177508.6856
SC_WLL_p5,141,2.5,0.763762616,127061.1765,117231,193119.6311
SC_WLL_p5,160,2.2,0.979795897,124169.7368,116974.8824,168555.104
SC_WLL_p5,180,2.619047619,0.843811674,122909.35,122909.35,210991.9537
SC_WLL_p5,134,2.578947368,0.990257249,145239.9412,97948.09091,131431.7239
SC_WLL_p5,59,2.416666667,1.037491633,148490.9091,148490.9091,191943.3989
SC_WLL_p5,104,2.166666667,0.833333333,176210.3889,174604.6,240427.4167
SC_WLL_p5,82,2,0.594088526,146079,154884.375,181756.8953
SC_WLL_p5,414,2.5625,1.058817147,76620.46053,74755.48611,150685.4262
SC_WLL_p5,171,2.428571429,1.049781318,132842.2963,146179.4167,236584.0227
SC_WLL_p5,661,2.322033898,1.111430258,133323.243,126511.0928,211355.6834
SC_WLL_p5,1305,2.376518219,1.07978069,130219.8326,98639.64327,198521.5072
SC_WLL_p5,1016,2.431034483,1.151391996,169162.6859,118699.7739,227521.0889
SC_WLL_p5,389,2.2,0.979795897,146753.8939,127449.2407,217459.799
SC_WLL_p5,321,2.214285714,0.958314848,154471.1091,135992.8085,242074.7275
SC_WLL_p5,135,2.333333333,1.027402334,167364.6818,160759.75,232066.4275
SC_WLL_p5,486,2.366666667,1.120019841,144562.0706,105247.1304,238883.2438
SC_WLL_p5,822,2.358490566,1.106203314,114704.9197,102608.6829,208808.3821
SC_WLL_p5,788,2.478571429,1.221637409,119499.5391,91911.56481,207337.8614
SC_WLL_p5,375,2.445945946,1.198443719,144885.1127,123344.9848,239493.3268
SC_WLL_p5,317,2.113207547,1.039963304,161048.4222,102041.5676,254418.4514
SC_WLL_p5,64,2.1,0.830662386,210794.1111,151612.25,275242.1152
SC_WLL_p5,88,2.411764706,1.032348751,106703.2941,98783.875,130451.4529
SC_WLL_p5,321,2.576923077,1.26104587,129351.8043,99501.875,215702.5655
SC_WLL_p5,145,2.52173913,1.211164198,166652.35,109141.6111,244190.6225
SC_WLL_p5,286,2.911111111,1.170417252,113609.8,101568.5263,227503.3801
SC_WLL_p5,124,2.533333333,0.884433277,120646.8,72804.08333,144133.9094
SC_WLL_p5,95,2.5,0.921954446,85317,85317,132479.2364
SC_WLL_p5,1029,2.258215962,1.022741694,154426.9021,139070.2109,220327.7199
SC_WLL_p5,426,2.2375,0.938665942,162852.1772,136281.6269,234751.7467
SC_WLL_p5,1299,2.368852459,1.009794815,119465.125,96281.62644,191030.6853
SC_WLL_p5,1034,2.434065934,1.121000317,162542.5031,115521.8632,225308.8812
SC_WLL_p5,712,2.725806452,1.057528385,101334.4188,75801.70213,169944.9287
SC_WLL_p5,136,2.260869565,1.150326657,177897.619,177897.619,260524.8591
SC_WLL_p5,232,2.113636364,1.091619087,216468.075,200156.3784,270154.2713
SC_WLL_p5,158,2.47826087,0.972203468,161383.5455,161383.5455,251475.2803
SC_WLL_p5,961,2.481927711,1.235630133,122005.1382,94836.39844,205797.038
SC_WLL_p5,591,2.541666667,1.117257306,138296.186,123050.1316,216776.9226
SC_WLL_p5,142,2.238095238,0.81092316,184197,181606.6316,234294.4428
SC_WLL_p5,137,2.473684211,0.9385555,111816,111816,181807.9031
SC_WLL_p5,160,2.65625,1.214736983,134474.5,122946.0769,210595.0223
SC_WLL_p5,104,2.85,1.351850583,139660.5882,133801,189812.4338
SC_WLL_p5,126,2.923076923,0.828486893,69281.46154,74618.25,179939.656
SC_WLL_p5,148,2.62962963,1.023724071,79077.04167,72366.73913,156539.0174
SC_WLL_p5,13,3,2,1014,1014,984
SC_WLL_p5,285,2.547619048,1.051130479,134217.2,120113.8205,241946.0486
SC_WLL_p5,218,2.62962963,1.190958162,134706.48,134706.48,223132.5134
SC_WLL_p5,285,2.477272727,1.033278902,117372.7907,117372.7907,222584.283
SC_WLL_p5,235,2.5625,1.058817147,129140.4667,129140.4667,232206.0301
SC_WLL_p5,12,4,0,1724,1724,0
SC_WLL_p5,241,2.515151515,0.988454935,132601.6875,132601.6875,215423.6602
SC_WLL_p5,264,2.526315789,0.993050645,120390.4167,120390.4167,219473.585
SC_WLL_p5,47,2.8,0.4,61371.6,61371.6,87111.15241
SC_WLL_p5,86,2.875,1.165922382,123767.375,123767.375,224456.1964
SC_WLL_p5,135,2.7,1.004987562,71243.55556,71243.55556,171309.3544
SC_WLL_p5,127,2.45,0.973396117,90778.55556,90778.55556,211654.3553
SC_WLL_p5,255,2.529411765,1.117647059,100359.5484,95924.4,159410.1457
SC_WLL_p5,134,2.555555556,0.895806416,170994.1875,176667.8,229685.6036
SC_WLL_p5,77,3.2,1.4,97415.625,97415.625,136213.4201
SC_WLL_p5,271,2.48,1.043839068,105418.8667,86000.86486,158302.8686
SC_WLL_p5,86,2.1,0.943398113,55922.77778,55922.77778,87121.28572
SC_WLL_p5,65,3.2,0.979795897,71420.5,71420.5,122931.5013
SC_WLL_p5,209,2.586206897,1.13006687,119844.2593,119844.2593,216314.7647
SC_WLL_p5,137,2.777777778,0.974996043,150992.2353,103917.3333,182783.8056
SC_WLL_p5,80,3.2,0.979795897,60312.2,60312.2,112066.2122
SC_WLL_p5,74,2.545454545,0.987525499,95278.66667,95278.66667,210009.0746
SC_WLL_p5,97,2.9,1.044030651,105202.5556,54019.28571,129287.3472
SC_WLL_p5,225,2.580645161,1.157700545,100404.5714,100404.5714,164602.7549
SC_WLL_p5,266,2.392156863,1.011278193,113367.6957,104947.1351,176325.2426
SC_WLL_p5,137,2.5,1.270289874,112928.6316,106235,208416.0406
SC_WLL_p5,143,2.153846154,0.988094814,144237.625,148641.15,221634.4887
SC_WLL_p5,206,2.724137931,1.141582438,157179.12,157179.12,223980.1076
SC_WLL_p5,124,2.238095238,1.230747427,133527.7368,133527.7368,217886.0131
SC_WLL_p5,99,1.75,0.766485486,224323.0526,224323.0526,288627.5615
SC_WLL_p5,1320,2.399193548,0.994906056,118359.7857,94523.38333,195216.3065
SC_WLL_p5,130,2.75,1.266557013,93946.61905,93946.61905,196149.493
SC_WLL_p5,866,2.477124183,1.132323468,125219.8,100284.864,213203.001
SC_WLL_p5,133,2.380952381,1.045452305,121347.35,115449.1053,206803.9302
SC_WLL_p5,82,2.769230769,1.249852062,84332.16667,84332.16667,184051.3623
SC_WLL_p5,1049,2.344827586,1.059468379,165670.6829,145046.0815,247008.5702
SC_WLL_p5,1023,2.446927374,1.073411025,138027.7267,99423.23577,210158.2165
SC_WLL_p5,1058,2.283105023,1.034667327,150930.185,135101.5621,218014.2921
SC_WLL_p5,203,2.821428571,1.196828291,143535.75,143535.75,226156.8512
SC_WLL_p5,113,2.294117647,1.015451559,207634.125,186656,212502.6474
SC_WLL_p5,345,2.913043478,1.059657183,77376.25,65201.67647,119917.8521
SC_WLL_p5,863,2.695945946,1.131005196,115894.5809,92144.87273,195790.9776
SC_WLL_p5,255,2.684210526,1.053946547,123659.0667,108766.0385,163976.8758
SC_WLL_p5,544,2.580246914,0.966911815,125166.1765,85564.5102,161952.3886
SC_WLL_p5,26,2,0.707106781,26896,26896,37375.98863
SC_WLL_p5,24,2.666666667,0.471404521,3734,3734,3490
SC_WLL_p5,146,2.321428571,1.070833168,140378.7308,135014.8696,196246.1931
SC_WLL_p5,851,2.313253012,1.074655572,116580.6908,94543.77444,211604.8327
SC_WLL_p5,457,2.254237288,1.051120796,169423.4643,162542.2692,230006.5304
SC_WLL_p5,531,2.406593407,0.93735684,121802.55,84315.44068,165742.6309
SC_WLL_p5,413,3.036363636,1.347909309,91897,59077.71429,146336.0296
SC_WLL_p5,96,2.75,0.661437828,58233.28571,69244.4,93735.64022
SC_WLL_p5,78,2.555555556,1.065740339,122479.7778,122479.7778,210489.3202
SC_WLL_p5,221,2.485714286,0.840796513,88368.1875,83689.29032,155175.8741
SC_WLL_p5,194,2.210526316,1.195559652,233301.8824,189661.8387,286865.3528
SC_WLL_p5,434,2.547619048,1.00480704,122692.1282,110262,200277.6978
SC_WLL_p5,718,2.514851485,1.231708637,131952.0978,97494.36232,208299.2478
SC_WLL_p5,541,2.363636364,1.009595833,134612.1452,132586.9138,228431.276
SC_WLL_p5,645,2.733333333,1.181336343,100249.3291,66826.87692,159749.7811
SC_WLL_p5,316,2.468085106,1.068923973,132051.3333,127860.5526,217570.2766
SC_WLL_p5,615,2.41025641,1.043120288,162944.8028,126808.8462,228565.6753
SC_WLL_p5,400,2.339285714,0.871713946,141366.4717,99996.63158,180671.2137
SC_WLL_p5,553,2.4,0.888819442,126516.961,100142.6557,167423.1881
SC_WLL_p5,469,2.72,1.114271062,91593.52273,61975.65714,142376.4724
SC_WLL_p5,165,2.25,1.010362971,76817.82609,69699.81818,152605.4615
SC_WLL_p5,174,1.851851852,0.847816529,261115.2692,260336.9545,283788.6605
SC_WLL_p5,235,2.594594595,1.101827952,117096.3143,95711.4,156346.1168
SC_WLL_p5,247,2.612903226,0.904377146,60175.7,47801.53571,98407.93801
SC_WLL_p5,169,2.666666667,1.192569588,74818.75862,74818.75862,179172.8355
SC_WLL_p5,996,2.426356589,1.179772635,165148.3246,133938.5556,245469.2074
SC_WLL_p5,162,2.347826087,1.165022696,112891.7273,112891.7273,208659.1657
SC_WLL_p5,207,2.588235294,1.19108569,161306.1111,151463.08,236068.487
SC_WLL_p5,139,2.916666667,1.076903999,38140,38140,64024.55709
SC_WLL_p5,880,2.738317757,1.053134605,76121.86957,46017.18421,124389.8212
SC_WLL_p5,285,2.828571429,1.158464853,78435.96429,61401.2,125433.1045
SC_WLL_p5,1017,2.814371257,1.097753583,119547.4315,99293.60656,193691.8945
SC_WLL_p5,181,3.214285714,1.26370043,84482.33333,70353.35,156095.4282
SC_WLL_p5,181,2.75,1.534329387,226062.8095,203153.5,294971.092
SC_WLL_p5,921,2.544871795,1.151047175,123998.1357,100102.2632,188570.6158
SC_WLL_p5,578,2.653333333,1.10143341,75183.90278,64163.3125,142489.1355
SC_WLL_p5,204,2.685714286,1.259737582,71302.73333,71302.73333,136914.8307
SC_WLL_p5,384,2.366197183,0.843190397,125595.8116,107119.8154,207559.2508
SC_WLL_p5,24,3.5,1.5,104714,104714,127017.5911
SC_WLL_p5,25,2,1.095445115,136024.75,136024.75,137786.5141
SC_WLL_p5,603,2.882352941,1.246910831,78023.48913,62601.86842,159853.2192
SC_WLL_p5,283,2.480769231,1.200807174,103063.7447,88977.46512,162477.5306
SC_WLL_p5,545,2.420289855,1.027248994,150116.8571,137045.8214,211097.118
SC_WLL_p5,876,2.722222222,1.043794124,76641.98936,44884.76623,124512.2518
SC_WLL_p5,17,2,0,164888.3333,130625.5,96909.92717
SC_WLL_p5,953,2.742424242,1.234732287,111999.287,79547.66667,177150.2838
SC_WLL_p5,550,2.352112676,1.268231457,141977.4154,132505.8269,221132.1063
SC_WLL_p5,25,2.75,1.089724736,24029.5,24029.5,32462.06698
SC_WLL_p5,635,2.076923077,1.06110837,193427.0471,170712.6944,256952.3688
SC_WLL_p5,26,2.75,1.479019946,246810.5,246810.5,276460.4513
SC_WLL_p5,13,2,0,184989,184989,182376
SC_WLL_p5,20,2,1.224744871,344815.25,231670.6667,339453.8146
SC_WLL_p5,1008,2.527777778,1.154366375,184493.0078,118696.2299,226338.0471
SC_WLL_p5,1064,2.720720721,1.216783318,139340.102,96415.79747,205051.7803
SC_WLL_p5,272,2.828571429,1.081948356,61007.96429,37442.03846,125489.4103
SC_WLL_p5,661,2.475,1.095159806,117657.3684,109749.1818,202917.0206
SC_WLL_p5,584,2.644736842,1.047603121,86886.27027,77618.10606,156553.7575
SC_WLL_p5,787,2.795454545,1.139767629,90837.03333,69079.29703,169935.6426
SC_WLL_p5,965,2.518292683,1.117884331,135276.7987,107993.4262,196664.1623
SC_WLL_p5,571,2.48,1.111875293,130691.2394,105693.7581,191611.5645
SC_WLL_p5,546,2.289855072,1.064601024,117433.9242,94981.01923,178572.259
SC_WLL_p5,580,2.149425287,0.977079105,174424.619,154140,249040.8794
SC_WLL_p5,555,2.828947368,1.260619709,95041.0597,73029.2807,163193.7595
SC_WLL_p5,1096,2.767955801,1.082901116,119521.5901,95849.40299,198331.63
SC_WLL_p5,987,2.434108527,1.173644435,165057.9386,132473.9011,245527.856
SC_WLL_p5,18,2,0.816496581,26485.66667,26485.66667,3486.298642
SC_WLL_p5,44,2.571428571,1.178030179,120229.5714,120229.5714,233801.5622
SC_WLL_p5,17,2.333333333,0.942809042,261683,261683,300177.876
SC_WLL_p5,25,2,0.577350269,85115.83333,85115.83333,100580.0126
SC_WLL_p5,13,3.5,0.5,11315.5,11315.5,3890.5
SC_WLL_p5,100,2.545454545,0.987525499,103614.3333,103614.3333,209340.7534
SC_WLL_p5,100,2.5625,0.863767185,109727.8,109727.8,175846.813
SC_WLL_p5,15,2.333333333,0.471404521,116860,116860,116554
SC_WLL_p5,130,1.931034483,0.980184166,211689.4828,181271.9231,278059.5167
SC_WLL_p5,246,2.5,1.239239398,94824.15789,97193.40541,165392.8566
SC_WLL_p5,115,2.346153846,0.917450803,144129.0833,118109.1,226566.6367
SC_WLL_p5,200,2.371428571,1.148557214,134757.303,134490.8387,222537.1629
SC_WLL_p5,160,2.413793103,0.929116799,85136.62963,85136.62963,179578.8403
SC_WLL_p5,20,2,0,23049,23049,4788
SC_WLL_p5,453,2.507692308,1.068760273,120605.3,87108.10638,180625.8733
SC_WLL_p5,187,2.633333333,1.277584526,170232.9231,162347.64,244688.8114
SC_WLL_p5,111,2.263157895,1.068304375,235572.8824,175749.4,281088.2544
SC_WLL_p5,130,2.5,0.921954446,37168.11111,37168.11111,70244.55811
SC_WLL_p5,151,1.96875,1.015023861,212199.7742,202983,271854.1052
SC_WLL_p5,113,2.714285714,1.075389504,120723.3889,120723.3889,180667.9734
SC_WLL_p5,100,2.714285714,1.030157507,120698.6923,120698.6923,242351.7422
SC_WLL_p5,8,2.5,0.5,144666.5,144666.5,139677.5
SC_WLL_p5,881,2.852941176,1.239837583,73510.01124,68093.20513,158083.291
SC_WLL_p5,759,2.5,1.185854123,143803.1624,111750.9902,235221.963
SC_WLL_p5,746,2.72173913,1.000415793,111817.3981,83821.34118,172341.6153
SC_WLL_p5,137,2.730769231,1.630424492,183976.1364,183976.1364,273936.2983
SC_WLL_p5,16,2.333333333,0.942809042,56900.33333,56900.33333,36526.68139
SC_WLL_p5,78,2.266666667,0.853749898,148431.7857,148431.7857,237506.741
SC_WLL_p5,845,2.525179856,1.114527582,145753.256,108480.1321,232312.9612
